,filename,filename_id,actual_class,predicted_class,reason
975,2025-01-02_11_02_00_(18509)_sardine_input.jpeg,2025-01-02_11_02_00_(18509)_sardine_input_(1).jpeg,Good,Good,
976,2025-01-02_11_02_00_(18509)_sardine_input.jpeg,2025-01-02_11_02_00_(18509)_sardine_input_(2).jpeg,Good,Bad,Damaged
977,2025-01-02_11_01_13_(18504)_sardine_input.jpeg,2025-01-02_11_01_13_(18504)_sardine_input_(1).jpeg,Good,Good,
978,2025-01-02_11_01_13_(18504)_sardine_input.jpeg,2025-01-02_11_01_13_(18504)_sardine_input_(2).jpeg,Good,Good,
979,2025-01-02_11_03_21_(18516)_sardine_input.jpeg,2025-01-02_11_03_21_(18516)_sardine_input_(1).jpeg,Good,Good,
980,2025-01-02_11_03_21_(18516)_sardine_input.jpeg,2025-01-02_11_03_21_(18516)_sardine_input_(2).jpeg,Good,Good,
981,2025-01-02_11_05_50_(18531)_sardine_input.jpeg,2025-01-02_11_05_50_(18531)_sardine_input_(1).jpeg,Good,Good,
982,2025-01-02_11_05_50_(18531)_sardine_input.jpeg,2025-01-02_11_05_50_(18531)_sardine_input_(2).jpeg,Good,Good,
983,2025-01-02_11_05_10_(18527)_sardine_input.jpeg,2025-01-02_11_05_10_(18527)_sardine_input_(1).jpeg,Good,Good,
984,2025-01-02_11_05_10_(18527)_sardine_input.jpeg,2025-01-02_11_05_10_(18527)_sardine_input_(2).jpeg,Good,Good,
985,2025-01-02_11_04_11_(18521)_sardine_input.jpeg,2025-01-02_11_04_11_(18521)_sardine_input_(1).jpeg,Good,Good,
986,2025-01-02_11_04_11_(18521)_sardine_input.jpeg,2025-01-02_11_04_11_(18521)_sardine_input_(2).jpeg,Good,Good,
987,2025-01-02_11_04_19_(18522)_sardine_input.jpeg,2025-01-02_11_04_19_(18522)_sardine_input_(1).jpeg,Good,Good,
988,2025-01-02_11_04_19_(18522)_sardine_input.jpeg,2025-01-02_11_04_19_(18522)_sardine_input_(2).jpeg,Good,Good,
989,2024-12-10_10_44_03_(17812)_sardine_input.jpeg,2024-12-10_10_44_03_(17812)_sardine_input_(1).jpeg,Good,Good,
990,2024-12-10_10_44_03_(17812)_sardine_input.jpeg,2024-12-10_10_44_03_(17812)_sardine_input_(2).jpeg,Good,Bad,Softness
991,2024-12-10_10_36_59_(17777)_sardine_input.jpeg,2024-12-10_10_36_59_(17777)_sardine_input_(1).jpeg,Bad,Bad,Softness
992,2024-12-10_10_36_59_(17777)_sardine_input.jpeg,2024-12-10_10_36_59_(17777)_sardine_input_(2).jpeg,Bad,Good,
993,2024-12-10_10_35_46_(17772)_sardine_input.jpeg,2024-12-10_10_35_46_(17772)_sardine_input_(1).jpeg,Bad,Bad,Softness
994,2024-12-10_10_35_46_(17772)_sardine_input.jpeg,2024-12-10_10_35_46_(17772)_sardine_input_(2).jpeg,Bad,Bad,Softness
995,2024-12-10_10_37_21_(17779)_sardine_input.jpeg,2024-12-10_10_37_21_(17779)_sardine_input_(1).jpeg,Bad,Bad,Softness
996,2024-12-10_10_37_21_(17779)_sardine_input.jpeg,2024-12-10_10_37_21_(17779)_sardine_input_(2).jpeg,Bad,Bad,Softness
997,2024-12-10_10_36_15_(17774)_sardine_input.jpeg,2024-12-10_10_36_15_(17774)_sardine_input_(1).jpeg,Bad,Bad,Softness
998,2024-12-10_10_36_15_(17774)_sardine_input.jpeg,2024-12-10_10_36_15_(17774)_sardine_input_(2).jpeg,Bad,Good,
999,2024-12-10_10_34_03_(17764)_sardine_input.jpeg,2024-12-10_10_34_03_(17764)_sardine_input_(1).jpeg,Bad,Good,
1000,2024-12-10_10_34_03_(17764)_sardine_input.jpeg,2024-12-10_10_34_03_(17764)_sardine_input_(2).jpeg,Bad,Bad,Softness
1001,2024-12-10_10_34_49_(17768)_sardine_input.jpeg,2024-12-10_10_34_49_(17768)_sardine_input_(1).jpeg,Bad,Bad,Softness
1002,2024-12-10_10_34_49_(17768)_sardine_input.jpeg,2024-12-10_10_34_49_(17768)_sardine_input_(2).jpeg,Bad,Bad,Softness
1003,2024-12-10_10_36_31_(17775)_sardine_input.jpeg,2024-12-10_10_36_31_(17775)_sardine_input_(1).jpeg,Bad,Bad,Softness
1004,2024-12-10_10_36_31_(17775)_sardine_input.jpeg,2024-12-10_10_36_31_(17775)_sardine_input_(2).jpeg,Bad,Good,
1005,2024-12-10_10_35_25_(17771)_sardine_input.jpeg,2024-12-10_10_35_25_(17771)_sardine_input_(1).jpeg,Bad,Bad,Softness
1006,2024-12-10_10_35_25_(17771)_sardine_input.jpeg,2024-12-10_10_35_25_(17771)_sardine_input_(2).jpeg,Bad,Good,
1007,2024-12-10_10_34_27_(17766)_sardine_input.jpeg,2024-12-10_10_34_27_(17766)_sardine_input_(1).jpeg,Bad,Bad,Softness
1008,2024-12-10_10_34_27_(17766)_sardine_input.jpeg,2024-12-10_10_34_27_(17766)_sardine_input_(2).jpeg,Bad,Bad,Softness
1009,2024-12-10_10_34_36_(17767)_sardine_input.jpeg,2024-12-10_10_34_36_(17767)_sardine_input_(1).jpeg,Bad,Good,
1010,2024-12-10_10_34_36_(17767)_sardine_input.jpeg,2024-12-10_10_34_36_(17767)_sardine_input_(2).jpeg,Bad,Good,
1011,2024-12-10_10_35_58_(17773)_sardine_input.jpeg,2024-12-10_10_35_58_(17773)_sardine_input_(1).jpeg,Bad,Bad,Softness
1012,2024-12-10_10_35_58_(17773)_sardine_input.jpeg,2024-12-10_10_35_58_(17773)_sardine_input_(2).jpeg,Bad,Good,
1013,2024-12-10_10_35_15_(17770)_sardine_input.jpeg,2024-12-10_10_35_15_(17770)_sardine_input_(1).jpeg,Bad,Bad,Softness
1014,2024-12-10_10_35_15_(17770)_sardine_input.jpeg,2024-12-10_10_35_15_(17770)_sardine_input_(2).jpeg,Bad,Bad,Softness
1015,2024-12-10_10_37_09_(17778)_sardine_input.jpeg,2024-12-10_10_37_09_(17778)_sardine_input_(1).jpeg,Bad,Bad,Softness
1016,2024-12-10_10_37_09_(17778)_sardine_input.jpeg,2024-12-10_10_37_09_(17778)_sardine_input_(2).jpeg,Bad,Bad,Softness
1017,2024-12-10_10_35_00_(17769)_sardine_input.jpeg,2024-12-10_10_35_00_(17769)_sardine_input_(1).jpeg,Bad,Good,
1018,2024-12-10_10_35_00_(17769)_sardine_input.jpeg,2024-12-10_10_35_00_(17769)_sardine_input_(2).jpeg,Bad,Bad,Softness
1019,2024-12-10_10_34_14_(17765)_sardine_input.jpeg,2024-12-10_10_34_14_(17765)_sardine_input_(1).jpeg,Bad,Bad,Softness
1020,2024-12-10_10_34_14_(17765)_sardine_input.jpeg,2024-12-10_10_34_14_(17765)_sardine_input_(2).jpeg,Bad,Bad,Softness
1021,2024-12-10_10_36_44_(17776)_sardine_input.jpeg,2024-12-10_10_36_44_(17776)_sardine_input_(1).jpeg,Bad,Good,
1022,2024-12-10_10_36_44_(17776)_sardine_input.jpeg,2024-12-10_10_36_44_(17776)_sardine_input_(2).jpeg,Bad,Good,
1023,2024-12-10_10_40_59_(17796)_sardine_input.jpeg,2024-12-10_10_40_59_(17796)_sardine_input_(1).jpeg,Bad,Bad,Softness
1024,2024-12-10_10_40_59_(17796)_sardine_input.jpeg,2024-12-10_10_40_59_(17796)_sardine_input_(2).jpeg,Bad,Good,
1025,2024-12-10_10_41_23_(17798)_sardine_input.jpeg,2024-12-10_10_41_23_(17798)_sardine_input_(1).jpeg,Bad,Bad,Softness
1026,2024-12-10_10_41_23_(17798)_sardine_input.jpeg,2024-12-10_10_41_23_(17798)_sardine_input_(2).jpeg,Bad,Good,
1027,2024-12-10_10_43_32_(17809)_sardine_input.jpeg,2024-12-10_10_43_32_(17809)_sardine_input_(1).jpeg,Bad,Bad,Softness
1028,2024-12-10_10_43_32_(17809)_sardine_input.jpeg,2024-12-10_10_43_32_(17809)_sardine_input_(2).jpeg,Bad,Good,
1029,2024-12-10_10_42_58_(17806)_sardine_input.jpeg,2024-12-10_10_42_58_(17806)_sardine_input_(1).jpeg,Bad,Bad,Softness
1030,2024-12-10_10_42_58_(17806)_sardine_input.jpeg,2024-12-10_10_42_58_(17806)_sardine_input_(2).jpeg,Bad,Good,
1031,2024-12-10_10_37_58_(17781)_sardine_input.jpeg,2024-12-10_10_37_58_(17781)_sardine_input_(1).jpeg,Bad,Good,
1032,2024-12-10_10_37_58_(17781)_sardine_input.jpeg,2024-12-10_10_37_58_(17781)_sardine_input_(2).jpeg,Bad,Bad,Softness
1033,2024-12-10_10_43_50_(17811)_sardine_input.jpeg,2024-12-10_10_43_50_(17811)_sardine_input_(1).jpeg,Bad,Good,
1034,2024-12-10_10_43_50_(17811)_sardine_input.jpeg,2024-12-10_10_43_50_(17811)_sardine_input_(2).jpeg,Bad,Good,
1035,2024-12-10_10_43_41_(17810)_sardine_input.jpeg,2024-12-10_10_43_41_(17810)_sardine_input_(1).jpeg,Bad,Bad,Softness
1036,2024-12-10_10_43_41_(17810)_sardine_input.jpeg,2024-12-10_10_43_41_(17810)_sardine_input_(2).jpeg,Bad,Bad,Softness
1037,2024-12-10_10_41_57_(17801)_sardine_input.jpeg,2024-12-10_10_41_57_(17801)_sardine_input_(1).jpeg,Bad,Good,
1038,2024-12-10_10_41_57_(17801)_sardine_input.jpeg,2024-12-10_10_41_57_(17801)_sardine_input_(2).jpeg,Bad,Good,
1039,2024-12-10_10_42_20_(17803)_sardine_input.jpeg,2024-12-10_10_42_20_(17803)_sardine_input_(1).jpeg,Bad,Bad,Softness
1040,2024-12-10_10_42_20_(17803)_sardine_input.jpeg,2024-12-10_10_42_20_(17803)_sardine_input_(2).jpeg,Bad,Bad,Softness
1041,2024-12-10_10_41_35_(17799)_sardine_input.jpeg,2024-12-10_10_41_35_(17799)_sardine_input_(1).jpeg,Bad,Good,
1042,2024-12-10_10_41_35_(17799)_sardine_input.jpeg,2024-12-10_10_41_35_(17799)_sardine_input_(2).jpeg,Bad,Bad,Softness
1043,2024-12-10_10_40_36_(17794)_sardine_input.jpeg,2024-12-10_10_40_36_(17794)_sardine_input_(1).jpeg,Bad,Bad,Damaged
1044,2024-12-10_10_40_36_(17794)_sardine_input.jpeg,2024-12-10_10_40_36_(17794)_sardine_input_(2).jpeg,Bad,Bad,Softness
1045,2024-12-10_10_39_50_(17790)_sardine_input.jpeg,2024-12-10_10_39_50_(17790)_sardine_input_(1).jpeg,Bad,Good,
1046,2024-12-10_10_39_50_(17790)_sardine_input.jpeg,2024-12-10_10_39_50_(17790)_sardine_input_(2).jpeg,Bad,Bad,Softness
1047,2024-12-10_10_40_02_(17791)_sardine_input.jpeg,2024-12-10_10_40_02_(17791)_sardine_input_(1).jpeg,Bad,Bad,Softness
1048,2024-12-10_10_40_02_(17791)_sardine_input.jpeg,2024-12-10_10_40_02_(17791)_sardine_input_(2).jpeg,Bad,Bad,Softness
1049,2024-12-10_10_40_24_(17793)_sardine_input.jpeg,2024-12-10_10_40_24_(17793)_sardine_input_(1).jpeg,Bad,Good,
1050,2024-12-10_10_40_24_(17793)_sardine_input.jpeg,2024-12-10_10_40_24_(17793)_sardine_input_(2).jpeg,Bad,Bad,Softness
1051,2024-12-10_10_39_36_(17789)_sardine_input.jpeg,2024-12-10_10_39_36_(17789)_sardine_input_(1).jpeg,Bad,Good,
1052,2024-12-10_10_39_36_(17789)_sardine_input.jpeg,2024-12-10_10_39_36_(17789)_sardine_input_(2).jpeg,Bad,Good,
1053,2024-12-10_10_38_43_(17785)_sardine_input.jpeg,2024-12-10_10_38_43_(17785)_sardine_input_(1).jpeg,Bad,Good,
1054,2024-12-10_10_38_43_(17785)_sardine_input.jpeg,2024-12-10_10_38_43_(17785)_sardine_input_(2).jpeg,Bad,Bad,Softness
1055,2024-12-10_10_40_12_(17792)_sardine_input.jpeg,2024-12-10_10_40_12_(17792)_sardine_input_(1).jpeg,Bad,Good,
1056,2024-12-10_10_40_12_(17792)_sardine_input.jpeg,2024-12-10_10_40_12_(17792)_sardine_input_(2).jpeg,Bad,Good,
1057,2024-12-10_10_40_46_(17795)_sardine_input.jpeg,2024-12-10_10_40_46_(17795)_sardine_input_(1).jpeg,Bad,Good,
1058,2024-12-10_10_40_46_(17795)_sardine_input.jpeg,2024-12-10_10_40_46_(17795)_sardine_input_(2).jpeg,Bad,Bad,Softness
1059,2024-12-10_10_43_10_(17807)_sardine_input.jpeg,2024-12-10_10_43_10_(17807)_sardine_input_(1).jpeg,Bad,Bad,Softness
1060,2024-12-10_10_43_10_(17807)_sardine_input.jpeg,2024-12-10_10_43_10_(17807)_sardine_input_(2).jpeg,Bad,Good,
1061,2024-12-10_10_41_47_(17800)_sardine_input.jpeg,2024-12-10_10_41_47_(17800)_sardine_input_(1).jpeg,Bad,Bad,Softness
1062,2024-12-10_10_41_47_(17800)_sardine_input.jpeg,2024-12-10_10_41_47_(17800)_sardine_input_(2).jpeg,Bad,Bad,Softness
1063,2024-12-10_10_38_12_(17782)_sardine_input.jpeg,2024-12-10_10_38_12_(17782)_sardine_input_(1).jpeg,Bad,Bad,Softness
1064,2024-12-10_10_38_12_(17782)_sardine_input.jpeg,2024-12-10_10_38_12_(17782)_sardine_input_(2).jpeg,Bad,Bad,Softness
1065,2024-12-10_10_38_33_(17784)_sardine_input.jpeg,2024-12-10_10_38_33_(17784)_sardine_input_(1).jpeg,Bad,Bad,Softness
1066,2024-12-10_10_38_33_(17784)_sardine_input.jpeg,2024-12-10_10_38_33_(17784)_sardine_input_(2).jpeg,Bad,Bad,Softness
1067,2024-12-10_10_41_11_(17797)_sardine_input.jpeg,2024-12-10_10_41_11_(17797)_sardine_input_(1).jpeg,Bad,Bad,Softness
1068,2024-12-10_10_41_11_(17797)_sardine_input.jpeg,2024-12-10_10_41_11_(17797)_sardine_input_(2).jpeg,Bad,Bad,Softness
1069,2024-12-10_10_38_58_(17786)_sardine_input.jpeg,2024-12-10_10_38_58_(17786)_sardine_input_(1).jpeg,Bad,Bad,Softness
1070,2024-12-10_10_38_58_(17786)_sardine_input.jpeg,2024-12-10_10_38_58_(17786)_sardine_input_(2).jpeg,Bad,Good,
1071,2024-12-10_10_42_33_(17804)_sardine_input.jpeg,2024-12-10_10_42_33_(17804)_sardine_input_(1).jpeg,Bad,Good,
1072,2024-12-10_10_42_33_(17804)_sardine_input.jpeg,2024-12-10_10_42_33_(17804)_sardine_input_(2).jpeg,Bad,Bad,Softness
1073,2024-12-10_10_38_22_(17783)_sardine_input.jpeg,2024-12-10_10_38_22_(17783)_sardine_input_(1).jpeg,Bad,Bad,Softness
1074,2024-12-10_10_38_22_(17783)_sardine_input.jpeg,2024-12-10_10_38_22_(17783)_sardine_input_(2).jpeg,Bad,Bad,Softness
1075,2024-12-10_10_39_09_(17787)_sardine_input.jpeg,2024-12-10_10_39_09_(17787)_sardine_input_(1).jpeg,Bad,Bad,Softness
1076,2024-12-10_10_39_09_(17787)_sardine_input.jpeg,2024-12-10_10_39_09_(17787)_sardine_input_(2).jpeg,Bad,Good,
1077,2024-12-10_10_37_39_(17780)_sardine_input.jpeg,2024-12-10_10_37_39_(17780)_sardine_input_(1).jpeg,Bad,Bad,Softness
1078,2024-12-10_10_37_39_(17780)_sardine_input.jpeg,2024-12-10_10_37_39_(17780)_sardine_input_(2).jpeg,Bad,Bad,Softness
1079,2024-12-10_10_43_20_(17808)_sardine_input.jpeg,2024-12-10_10_43_20_(17808)_sardine_input_(1).jpeg,Bad,Bad,Softness
1080,2024-12-10_10_43_20_(17808)_sardine_input.jpeg,2024-12-10_10_43_20_(17808)_sardine_input_(2).jpeg,Bad,Bad,Softness
1081,2024-12-10_10_42_10_(17802)_sardine_input.jpeg,2024-12-10_10_42_10_(17802)_sardine_input_(1).jpeg,Bad,Good,
1082,2024-12-10_10_42_10_(17802)_sardine_input.jpeg,2024-12-10_10_42_10_(17802)_sardine_input_(2).jpeg,Bad,Bad,Softness
1083,2024-12-10_10_44_14_(17813)_sardine_input.jpeg,2024-12-10_10_44_14_(17813)_sardine_input_(1).jpeg,Bad,Bad,Softness
1084,2024-12-10_10_44_14_(17813)_sardine_input.jpeg,2024-12-10_10_44_14_(17813)_sardine_input_(2).jpeg,Bad,Bad,Softness
1085,2024-12-10_10_39_23_(17788)_sardine_input.jpeg,2024-12-10_10_39_23_(17788)_sardine_input_(1).jpeg,Bad,Good,
1086,2024-12-10_10_39_23_(17788)_sardine_input.jpeg,2024-12-10_10_39_23_(17788)_sardine_input_(2).jpeg,Bad,Bad,Softness
1087,2024-12-10_10_42_46_(17805)_sardine_input.jpeg,2024-12-10_10_42_46_(17805)_sardine_input_(1).jpeg,Bad,Bad,Softness
1088,2024-12-10_10_42_46_(17805)_sardine_input.jpeg,2024-12-10_10_42_46_(17805)_sardine_input_(2).jpeg,Bad,Bad,Softness
1089,2024-12-26_09_44_40_(18237)_sardine_input.jpeg,2024-12-26_09_44_40_(18237)_sardine_input_(1).jpeg,Bad,Bad,Softness
1090,2024-12-26_09_44_40_(18237)_sardine_input.jpeg,2024-12-26_09_44_40_(18237)_sardine_input_(2).jpeg,Bad,Bad,Softness
1091,2024-12-26_09_38_42_(18223)_sardine_input.jpeg,2024-12-26_09_38_42_(18223)_sardine_input_(1).jpeg,Bad,Bad,Softness
1092,2024-12-26_09_38_42_(18223)_sardine_input.jpeg,2024-12-26_09_38_42_(18223)_sardine_input_(2).jpeg,Bad,Bad,Softness
1093,2024-12-26_09_44_29_(18236)_sardine_input.jpeg,2024-12-26_09_44_29_(18236)_sardine_input_(1).jpeg,Bad,Bad,Softness
1094,2024-12-26_09_44_29_(18236)_sardine_input.jpeg,2024-12-26_09_44_29_(18236)_sardine_input_(2).jpeg,Bad,Bad,Softness
1095,2024-12-26_09_37_47_(18218)_sardine_input.jpeg,2024-12-26_09_37_47_(18218)_sardine_input_(1).jpeg,Bad,Bad,Softness
1096,2024-12-26_09_37_47_(18218)_sardine_input.jpeg,2024-12-26_09_37_47_(18218)_sardine_input_(2).jpeg,Bad,Bad,Softness
1097,2024-12-26_09_43_57_(18233)_sardine_input.jpeg,2024-12-26_09_43_57_(18233)_sardine_input_(1).jpeg,Bad,Good,
1098,2024-12-26_09_43_57_(18233)_sardine_input.jpeg,2024-12-26_09_43_57_(18233)_sardine_input_(2).jpeg,Bad,Bad,Softness
1099,2024-12-26_09_39_14_(18226)_sardine_input.jpeg,2024-12-26_09_39_14_(18226)_sardine_input_(1).jpeg,Bad,Bad,Damaged
1100,2024-12-26_09_39_14_(18226)_sardine_input.jpeg,2024-12-26_09_39_14_(18226)_sardine_input_(2).jpeg,Bad,Good,
1101,2024-12-26_09_36_33_(18212)_sardine_input.jpeg,2024-12-26_09_36_33_(18212)_sardine_input_(1).jpeg,Bad,Bad,Softness
1102,2024-12-26_09_36_33_(18212)_sardine_input.jpeg,2024-12-26_09_36_33_(18212)_sardine_input_(2).jpeg,Bad,Good,
1103,2024-12-26_09_37_05_(18215)_sardine_input.jpeg,2024-12-26_09_37_05_(18215)_sardine_input_(1).jpeg,Bad,Bad,Softness
1104,2024-12-26_09_37_05_(18215)_sardine_input.jpeg,2024-12-26_09_37_05_(18215)_sardine_input_(2).jpeg,Bad,Bad,Softness
1105,2024-12-26_09_45_13_(18240)_sardine_input.jpeg,2024-12-26_09_45_13_(18240)_sardine_input_(1).jpeg,Bad,Bad,Softness
1106,2024-12-26_09_45_13_(18240)_sardine_input.jpeg,2024-12-26_09_45_13_(18240)_sardine_input_(2).jpeg,Bad,Bad,Softness
1107,2024-12-26_09_37_16_(18216)_sardine_input.jpeg,2024-12-26_09_37_16_(18216)_sardine_input_(1).jpeg,Bad,Good,
1108,2024-12-26_09_37_16_(18216)_sardine_input.jpeg,2024-12-26_09_37_16_(18216)_sardine_input_(2).jpeg,Bad,Bad,Softness
1109,2024-12-26_09_39_03_(18225)_sardine_input.jpeg,2024-12-26_09_39_03_(18225)_sardine_input_(1).jpeg,Bad,Bad,Softness
1110,2024-12-26_09_39_03_(18225)_sardine_input.jpeg,2024-12-26_09_39_03_(18225)_sardine_input_(2).jpeg,Bad,Bad,Softness
1111,2024-12-26_09_39_35_(18228)_sardine_input.jpeg,2024-12-26_09_39_35_(18228)_sardine_input_(1).jpeg,Bad,Good,
1112,2024-12-26_09_39_35_(18228)_sardine_input.jpeg,2024-12-26_09_39_35_(18228)_sardine_input_(2).jpeg,Bad,Good,
1113,2024-12-26_09_36_55_(18214)_sardine_input.jpeg,2024-12-26_09_36_55_(18214)_sardine_input_(1).jpeg,Bad,Bad,Damaged
1114,2024-12-26_09_36_55_(18214)_sardine_input.jpeg,2024-12-26_09_36_55_(18214)_sardine_input_(2).jpeg,Bad,Good,
1115,2024-12-26_09_38_16_(18221)_sardine_input.jpeg,2024-12-26_09_38_16_(18221)_sardine_input_(1).jpeg,Bad,Bad,Softness
1116,2024-12-26_09_38_16_(18221)_sardine_input.jpeg,2024-12-26_09_38_16_(18221)_sardine_input_(2).jpeg,Bad,Bad,Softness
1117,2024-12-26_09_39_23_(18227)_sardine_input.jpeg,2024-12-26_09_39_23_(18227)_sardine_input_(1).jpeg,Bad,Bad,Softness
1118,2024-12-26_09_39_23_(18227)_sardine_input.jpeg,2024-12-26_09_39_23_(18227)_sardine_input_(2).jpeg,Bad,Good,
1119,2024-12-26_09_45_03_(18239)_sardine_input.jpeg,2024-12-26_09_45_03_(18239)_sardine_input_(1).jpeg,Bad,Bad,Softness
1120,2024-12-26_09_45_03_(18239)_sardine_input.jpeg,2024-12-26_09_45_03_(18239)_sardine_input_(2).jpeg,Bad,Bad,Softness
1121,2024-12-26_09_44_50_(18238)_sardine_input.jpeg,2024-12-26_09_44_50_(18238)_sardine_input_(1).jpeg,Bad,Bad,Softness
1122,2024-12-26_09_44_50_(18238)_sardine_input.jpeg,2024-12-26_09_44_50_(18238)_sardine_input_(2).jpeg,Bad,Good,
1123,2024-12-26_09_38_53_(18224)_sardine_input.jpeg,2024-12-26_09_38_53_(18224)_sardine_input_(1).jpeg,Bad,Good,
1124,2024-12-26_09_38_53_(18224)_sardine_input.jpeg,2024-12-26_09_38_53_(18224)_sardine_input_(2).jpeg,Bad,Bad,Softness
1125,2024-12-26_09_36_45_(18213)_sardine_input.jpeg,2024-12-26_09_36_45_(18213)_sardine_input_(1).jpeg,Bad,Good,
1126,2024-12-26_09_36_45_(18213)_sardine_input.jpeg,2024-12-26_09_36_45_(18213)_sardine_input_(2).jpeg,Bad,Good,
1127,2024-12-26_09_38_29_(18222)_sardine_input.jpeg,2024-12-26_09_38_29_(18222)_sardine_input_(1).jpeg,Bad,Good,
1128,2024-12-26_09_38_29_(18222)_sardine_input.jpeg,2024-12-26_09_38_29_(18222)_sardine_input_(2).jpeg,Bad,Good,
1129,2024-12-26_09_39_58_(18230)_sardine_input.jpeg,2024-12-26_09_39_58_(18230)_sardine_input_(1).jpeg,Bad,Good,
1130,2024-12-26_09_39_58_(18230)_sardine_input.jpeg,2024-12-26_09_39_58_(18230)_sardine_input_(2).jpeg,Bad,Bad,Softness
1131,2024-12-26_09_44_07_(18234)_sardine_input.jpeg,2024-12-26_09_44_07_(18234)_sardine_input_(1).jpeg,Bad,Bad,Softness
1132,2024-12-26_09_44_07_(18234)_sardine_input.jpeg,2024-12-26_09_44_07_(18234)_sardine_input_(2).jpeg,Bad,Bad,Softness
1133,2024-12-26_09_38_08_(18220)_sardine_input.jpeg,2024-12-26_09_38_08_(18220)_sardine_input_(1).jpeg,Bad,Bad,Softness
1134,2024-12-26_09_38_08_(18220)_sardine_input.jpeg,2024-12-26_09_38_08_(18220)_sardine_input_(2).jpeg,Bad,Bad,Softness
1135,2024-12-26_09_40_09_(18231)_sardine_input.jpeg,2024-12-26_09_40_09_(18231)_sardine_input_(1).jpeg,Bad,Good,
1136,2024-12-26_09_40_09_(18231)_sardine_input.jpeg,2024-12-26_09_40_09_(18231)_sardine_input_(2).jpeg,Bad,Good,
1137,2024-12-26_09_37_57_(18219)_sardine_input.jpeg,2024-12-26_09_37_57_(18219)_sardine_input_(1).jpeg,Bad,Bad,Softness
1138,2024-12-26_09_37_57_(18219)_sardine_input.jpeg,2024-12-26_09_37_57_(18219)_sardine_input_(2).jpeg,Bad,Good,
1139,2024-12-26_09_40_24_(18232)_sardine_input.jpeg,2024-12-26_09_40_24_(18232)_sardine_input_(1).jpeg,Bad,Bad,Softness
1140,2024-12-26_09_40_24_(18232)_sardine_input.jpeg,2024-12-26_09_40_24_(18232)_sardine_input_(2).jpeg,Bad,Bad,Softness
1141,2024-12-26_09_29_03_(18170)_sardine_input.jpeg,2024-12-26_09_29_03_(18170)_sardine_input_(1).jpeg,Good,Good,
1142,2024-12-26_09_29_03_(18170)_sardine_input.jpeg,2024-12-26_09_29_03_(18170)_sardine_input_(2).jpeg,Good,Good,
1143,2024-12-26_09_31_52_(18183)_sardine_input.jpeg,2024-12-26_09_31_52_(18183)_sardine_input_(1).jpeg,Good,Good,
1144,2024-12-26_09_31_52_(18183)_sardine_input.jpeg,2024-12-26_09_31_52_(18183)_sardine_input_(2).jpeg,Good,Good,
1145,2024-12-26_09_33_14_(18193)_sardine_input.jpeg,2024-12-26_09_33_14_(18193)_sardine_input_(1).jpeg,Good,Bad,Softness
1146,2024-12-26_09_33_14_(18193)_sardine_input.jpeg,2024-12-26_09_33_14_(18193)_sardine_input_(2).jpeg,Good,Good,
1147,2024-12-26_09_33_48_(18197)_sardine_input.jpeg,2024-12-26_09_33_48_(18197)_sardine_input_(1).jpeg,Good,Good,
1148,2024-12-26_09_33_48_(18197)_sardine_input.jpeg,2024-12-26_09_33_48_(18197)_sardine_input_(2).jpeg,Good,Bad,Softness
1149,2024-12-26_09_27_30_(18161)_sardine_input.jpeg,2024-12-26_09_27_30_(18161)_sardine_input_(1).jpeg,Good,Bad,Softness
1150,2024-12-26_09_27_30_(18161)_sardine_input.jpeg,2024-12-26_09_27_30_(18161)_sardine_input_(2).jpeg,Good,Good,
1151,2024-12-26_09_31_22_(18179)_sardine_input.jpeg,2024-12-26_09_31_22_(18179)_sardine_input_(1).jpeg,Good,Good,
1152,2024-12-26_09_31_22_(18179)_sardine_input.jpeg,2024-12-26_09_31_22_(18179)_sardine_input_(2).jpeg,Good,Good,
1153,2024-12-26_09_27_05_(18158)_sardine_input.jpeg,2024-12-26_09_27_05_(18158)_sardine_input_(1).jpeg,Good,Bad,Softness
1154,2024-12-26_09_27_05_(18158)_sardine_input.jpeg,2024-12-26_09_27_05_(18158)_sardine_input_(2).jpeg,Good,Good,
1155,2024-12-26_09_32_00_(18184)_sardine_input.jpeg,2024-12-26_09_32_00_(18184)_sardine_input_(1).jpeg,Good,Good,
1156,2024-12-26_09_32_00_(18184)_sardine_input.jpeg,2024-12-26_09_32_00_(18184)_sardine_input_(2).jpeg,Good,Good,
1157,2024-12-26_09_33_37_(18196)_sardine_input.jpeg,2024-12-26_09_33_37_(18196)_sardine_input_(1).jpeg,Good,Good,
1158,2024-12-26_09_33_37_(18196)_sardine_input.jpeg,2024-12-26_09_33_37_(18196)_sardine_input_(2).jpeg,Good,Good,
1159,2024-12-26_09_31_46_(18182)_sardine_input.jpeg,2024-12-26_09_31_46_(18182)_sardine_input_(1).jpeg,Good,Good,
1160,2024-12-26_09_31_46_(18182)_sardine_input.jpeg,2024-12-26_09_31_46_(18182)_sardine_input_(2).jpeg,Good,Good,
1161,2024-12-26_09_34_57_(18201)_sardine_input.jpeg,2024-12-26_09_34_57_(18201)_sardine_input_(1).jpeg,Good,Good,
1162,2024-12-26_09_34_57_(18201)_sardine_input.jpeg,2024-12-26_09_34_57_(18201)_sardine_input_(2).jpeg,Good,Good,
1163,2024-12-26_09_31_28_(18180)_sardine_input.jpeg,2024-12-26_09_31_28_(18180)_sardine_input_(1).jpeg,Good,Good,
