,id,type,labels,description,image_url,Filename,Date
39310,39154,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103442105_white prawns_bad.jpeg,20240109103442105_white prawns_bad.jpeg,2024-01-09
39311,39155,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103454032_white prawns_bad.jpeg,20240109103454032_white prawns_bad.jpeg,2024-01-09
39312,39156,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103502194_white prawns_bad.jpeg,20240109103502194_white prawns_bad.jpeg,2024-01-09
39313,39157,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103515022_white prawns_bad.jpeg,20240109103515022_white prawns_bad.jpeg,2024-01-09
39314,39158,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103523841_white prawns_bad.jpeg,20240109103523841_white prawns_bad.jpeg,2024-01-09
39315,39159,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103538364_white prawns_bad.jpeg,20240109103538364_white prawns_bad.jpeg,2024-01-09
39316,39160,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103549719_white prawns_bad.jpeg,20240109103549719_white prawns_bad.jpeg,2024-01-09
39317,39161,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103557539_white prawns_bad.jpeg,20240109103557539_white prawns_bad.jpeg,2024-01-09
39318,39162,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103608259_white prawns_bad.jpeg,20240109103608259_white prawns_bad.jpeg,2024-01-09
39319,39163,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103619378_white prawns_bad.jpeg,20240109103619378_white prawns_bad.jpeg,2024-01-09
39320,39164,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103631982_white prawns_bad.jpeg,20240109103631982_white prawns_bad.jpeg,2024-01-09
39321,39165,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103640932_white prawns_bad.jpeg,20240109103640932_white prawns_bad.jpeg,2024-01-09
39322,39166,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103653725_white prawns_bad.jpeg,20240109103653725_white prawns_bad.jpeg,2024-01-09
39323,39167,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103702398_white prawns_bad.jpeg,20240109103702398_white prawns_bad.jpeg,2024-01-09
39324,39168,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103712378_white prawns_bad.jpeg,20240109103712378_white prawns_bad.jpeg,2024-01-09
39325,39169,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103724410_white prawns_bad.jpeg,20240109103724410_white prawns_bad.jpeg,2024-01-09
39326,39170,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103733471_white prawns_bad.jpeg,20240109103733471_white prawns_bad.jpeg,2024-01-09
39327,39171,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103742950_white prawns_bad.jpeg,20240109103742950_white prawns_bad.jpeg,2024-01-09
39328,39172,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103751882_white prawns_bad.jpeg,20240109103751882_white prawns_bad.jpeg,2024-01-09
39329,39173,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103800118_white prawns_bad.jpeg,20240109103800118_white prawns_bad.jpeg,2024-01-09
39331,39174,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103813681_white prawns_bad.jpeg,20240109103813681_white prawns_bad.jpeg,2024-01-09
39332,39175,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103822630_white prawns_bad.jpeg,20240109103822630_white prawns_bad.jpeg,2024-01-09
39333,39176,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103832081_white prawns_bad.jpeg,20240109103832081_white prawns_bad.jpeg,2024-01-09
39334,39177,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103840345_white prawns_bad.jpeg,20240109103840345_white prawns_bad.jpeg,2024-01-09
39335,39178,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103936478_white prawns_bad.jpeg,20240109103936478_white prawns_bad.jpeg,2024-01-09
39336,39179,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103944147_white prawns_bad.jpeg,20240109103944147_white prawns_bad.jpeg,2024-01-09
39337,39180,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109103952561_white prawns_bad.jpeg,20240109103952561_white prawns_bad.jpeg,2024-01-09
39338,39181,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104046863_white prawns_bad.jpeg,20240109104046863_white prawns_bad.jpeg,2024-01-09
39339,39182,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104055513_white prawns_bad.jpeg,20240109104055513_white prawns_bad.jpeg,2024-01-09
39340,39183,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104104291_white prawns_bad.jpeg,20240109104104291_white prawns_bad.jpeg,2024-01-09
39341,39184,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104116220_white prawns_bad.jpeg,20240109104116220_white prawns_bad.jpeg,2024-01-09
39342,39185,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104125327_white prawns_bad.jpeg,20240109104125327_white prawns_bad.jpeg,2024-01-09
39343,39186,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104144596_white prawns_bad.jpeg,20240109104144596_white prawns_bad.jpeg,2024-01-09
39344,39187,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104154080_white prawns_bad.jpeg,20240109104154080_white prawns_bad.jpeg,2024-01-09
39345,39188,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104209762_white prawns_bad.jpeg,20240109104209762_white prawns_bad.jpeg,2024-01-09
39346,39189,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104218083_white prawns_bad.jpeg,20240109104218083_white prawns_bad.jpeg,2024-01-09
39347,39190,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104226625_white prawns_bad.jpeg,20240109104226625_white prawns_bad.jpeg,2024-01-09
39348,39191,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104234473_white prawns_bad.jpeg,20240109104234473_white prawns_bad.jpeg,2024-01-09
39349,39192,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104243341_white prawns_bad.jpeg,20240109104243341_white prawns_bad.jpeg,2024-01-09
39351,39194,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104306956_white prawns_bad.jpeg,20240109104306956_white prawns_bad.jpeg,2024-01-09
39352,39195,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104315870_white prawns_bad.jpeg,20240109104315870_white prawns_bad.jpeg,2024-01-09
39353,39196,white prawns,bad,"Softness, Smell",https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104327410_white prawns_bad.jpeg,20240109104327410_white prawns_bad.jpeg,2024-01-09
39354,39197,white prawns,bad,"Smell, Color, Softness",https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104337433_white prawns_bad.jpeg,20240109104337433_white prawns_bad.jpeg,2024-01-09
39355,39198,white prawns,bad,"Softness, Smell",https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104347581_white prawns_bad.jpeg,20240109104347581_white prawns_bad.jpeg,2024-01-09
39356,39199,white prawns,bad,"Softness, Smell",https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104356947_white prawns_bad.jpeg,20240109104356947_white prawns_bad.jpeg,2024-01-09
39357,39200,white prawns,bad,Smell,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104406931_white prawns_bad.jpeg,20240109104406931_white prawns_bad.jpeg,2024-01-09
39358,39201,white prawns,bad,"Softness, Smell",https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104418032_white prawns_bad.jpeg,20240109104418032_white prawns_bad.jpeg,2024-01-09
39359,39202,white prawns,bad,Smell,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104433851_white prawns_bad.jpeg,20240109104433851_white prawns_bad.jpeg,2024-01-09
39360,39203,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104459110_white prawns_bad.jpeg,20240109104459110_white prawns_bad.jpeg,2024-01-09
39361,39204,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104507958_white prawns_bad.jpeg,20240109104507958_white prawns_bad.jpeg,2024-01-09
39362,39205,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104516154_white prawns_bad.jpeg,20240109104516154_white prawns_bad.jpeg,2024-01-09
39363,39206,white prawns,bad,"Smell, Softness",https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104526475_white prawns_bad.jpeg,20240109104526475_white prawns_bad.jpeg,2024-01-09
39364,39207,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104558478_white prawns_bad.jpeg,20240109104558478_white prawns_bad.jpeg,2024-01-09
39365,39208,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104606165_white prawns_bad.jpeg,20240109104606165_white prawns_bad.jpeg,2024-01-09
39366,39209,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104613856_white prawns_bad.jpeg,20240109104613856_white prawns_bad.jpeg,2024-01-09
39367,39210,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104624620_white prawns_bad.jpeg,20240109104624620_white prawns_bad.jpeg,2024-01-09
39368,39211,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104632749_white prawns_bad.jpeg,20240109104632749_white prawns_bad.jpeg,2024-01-09
39369,39212,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104650961_white prawns_bad.jpeg,20240109104650961_white prawns_bad.jpeg,2024-01-09
39370,39213,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104806131_white prawns_bad.jpeg,20240109104806131_white prawns_bad.jpeg,2024-01-09
39371,39214,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104814922_white prawns_bad.jpeg,20240109104814922_white prawns_bad.jpeg,2024-01-09
39373,39215,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104824588_white prawns_bad.jpeg,20240109104824588_white prawns_bad.jpeg,2024-01-09
39374,39216,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104832624_white prawns_bad.jpeg,20240109104832624_white prawns_bad.jpeg,2024-01-09
39375,39217,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104841590_white prawns_bad.jpeg,20240109104841590_white prawns_bad.jpeg,2024-01-09
39376,39218,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104855530_white prawns_bad.jpeg,20240109104855530_white prawns_bad.jpeg,2024-01-09
39377,39219,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104903626_white prawns_bad.jpeg,20240109104903626_white prawns_bad.jpeg,2024-01-09
39378,39220,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104911489_white prawns_bad.jpeg,20240109104911489_white prawns_bad.jpeg,2024-01-09
39379,39221,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104920073_white prawns_bad.jpeg,20240109104920073_white prawns_bad.jpeg,2024-01-09
39380,39222,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104928150_white prawns_bad.jpeg,20240109104928150_white prawns_bad.jpeg,2024-01-09
39381,39223,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104936471_white prawns_bad.jpeg,20240109104936471_white prawns_bad.jpeg,2024-01-09
39382,39224,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109104945130_white prawns_bad.jpeg,20240109104945130_white prawns_bad.jpeg,2024-01-09
39383,39225,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109105125857_white prawns_bad.jpeg,20240109105125857_white prawns_bad.jpeg,2024-01-09
39384,39226,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109105137521_white prawns_bad.jpeg,20240109105137521_white prawns_bad.jpeg,2024-01-09
39385,39227,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109105147308_white prawns_bad.jpeg,20240109105147308_white prawns_bad.jpeg,2024-01-09
39386,39228,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109105157291_white prawns_bad.jpeg,20240109105157291_white prawns_bad.jpeg,2024-01-09
39387,39229,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109105206737_white prawns_bad.jpeg,20240109105206737_white prawns_bad.jpeg,2024-01-09
39388,39230,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240109105220351_white prawns_bad.jpeg,20240109105220351_white prawns_bad.jpeg,2024-01-09
39510,65638,mackerel,bad,"Cuts and Damage, Softness",https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240523101241243_mackerel_bad.jpeg,20240523101241243_mackerel_bad.jpeg,2024-05-23
39564,39401,sea prawns,bad,Cuts and Damage,https://fish-data-collection.s3.ap-south-1.amazonaws.com/sea prawns/bad/20240109121858765_sea prawns_bad.jpeg,20240109121858765_sea prawns_bad.jpeg,2024-01-09
39617,39453,lady,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/lady/bad/20240110093002630_lady_bad.jpeg,20240110093002630_lady_bad.jpeg,2024-01-10
39683,39519,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240110095109710_mackerel_bad.jpeg,20240110095109710_mackerel_bad.jpeg,2024-01-10
39752,39586,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240110100457911_white prawns_bad.jpeg,20240110100457911_white prawns_bad.jpeg,2024-01-10
39827,65639,mackerel,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/mackerel/bad/20240523101251577_mackerel_bad.jpeg,20240523101251577_mackerel_bad.jpeg,2024-05-23
39838,39670,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240110102030024_white prawns_bad.jpeg,20240110102030024_white prawns_bad.jpeg,2024-01-10
39840,39672,white prawns,bad,Softness,https://fish-data-collection.s3.ap-south-1.amazonaws.com/white prawns/bad/20240110102051992_white prawns_bad.jpeg,20240110102051992_white prawns_bad.jpeg,2024-01-10
